date,vaccination_ratio,reproduction_rate,stringency_index,positive_rate
2021-08-27,0.35820978919233354,0.8649463366904888,49.620926355457364,0.07083272491450551
2021-08-28,0.35975124020179,0.8631834183665171,49.5961834419098,0.06969035943782732
2021-08-29,0.36129269121124646,0.8619428045176618,49.51046688659344,0.06960019768735275
2021-08-30,0.3628341422207029,0.8616181833758051,49.55656244750034,0.0697541092803351
2021-08-31,0.36437559323015944,0.8620501686915473,49.55196266136273,0.06951063366104986
2021-09-01,0.3659170442396159,0.8629228021898642,49.636539045126995,0.06933900668443856
2021-09-02,0.36745849524907237,0.8639663612692162,49.6063274653354,0.06944113388036564
2021-09-03,0.36899994625852883,0.8650878899819198,49.52739015102112,0.06875473370278053
2021-09-04,0.37054139726798535,0.8665913700236768,49.50914026553663,0.0691499881601914
2021-09-05,0.3720828482774418,0.8670256646542014,49.349015451049794,0.06904169675077357
2021-09-06,0.3736242992868983,0.8656273857003478,49.31483998337628,0.06906745344512578
2021-09-07,0.37516575029635474,0.8639460337649009,49.25825760089562,0.06876265965479188
2021-09-08,0.37670720130581126,0.8612964521076841,49.24381948364679,0.068477636890842
2021-09-09,0.3782486523152677,0.8595100688743075,49.219076570099226,0.06733527126766052
2021-09-10,0.3797901033247242,0.8582485696669788,49.133360014782866,0.0672451095333897
2021-09-11,0.38133155433418064,0.8579061785219884,49.179455575689765,0.06739902115072711
2021-09-12,0.38287300534363716,0.8583276334423767,49.174855789552154,0.06715554551243526
2021-09-13,0.3844144563530936,0.8591919956787138,49.25943217331642,0.06698391853154619
2021-09-14,0.3859559073625501,0.860239181030524,49.22922059352482,0.06708604572472955
2021-09-15,0.38749735837200655,0.8613581648215022,49.15028327921055,0.06639964555209509
2021-09-16,0.389038809381463,0.8628524437825293,49.132033393726054,0.06679490001173273
2021-09-17,0.39058026039091953,0.8632861809166072,48.97190857923922,0.06668660860873431
2021-09-18,0.392121711400376,0.8618921417783095,48.937733111565706,0.06671236531005569
2021-09-19,0.39366316240983246,0.860213018766557,48.88115072908504,0.0664075715369391
2021-09-20,0.3952046134192889,0.8575652326457337,48.86671261183621,0.0661225487870673
2021-09-21,0.39674606442874544,0.8557820614319704,48.84196969828865,0.06498018319132179
2021-09-22,0.3982875154382019,0.8545228183153949,48.75625314297229,0.06489002145401647
2021-09-23,0.39982896644765836,0.8541880962303224,48.80234870387919,0.06504393306679285
2021-09-24,0.4013704174571148,0.8546205812566785,48.79774891774158,0.0648004574320604
2021-09-25,0.40291186846657134,0.8554960733061697,48.882325301505844,0.06462883045197243
2021-09-26,0.4044533194760278,0.8565523125423744,48.85211372171425,0.06473095764566962
2021-09-27,0.40599477048548427,0.8576750960431487,48.77317640739997,0.06404455747210802
2021-09-28,0.40753622149494073,0.859171884581827,48.75492652191548,0.06443981193132865
2021-09-29,0.40907767250439725,0.8596111557596736,48.594801707428644,0.06433152052712805
2021-09-30,0.4106191235138537,0.8582240525487339,48.56062623975513,0.06435727722714431
2021-10-01,0.4121605745233102,0.8565522802095602,48.50404385727447,0.0640524834508034
2021-10-02,0.41370202553276664,0.8539102642514911,48.48960574002564,0.06376746069829517
2021-10-03,0.41524347654222316,0.8521320760361485,48.464862826478075,0.06262509509741167
2021-10-04,0.4167849275516796,0.8508776951835189,48.379146271161716,0.06253493336067462
2021-10-05,0.4183263785611361,0.850543036976463,48.425241832068615,0.06268884497430516
2021-10-06,0.41986782957059254,0.8509709653659734,48.420642045931004,0.06244536933890613
2021-10-07,0.42140928058004906,0.8518411313173524,48.50521842969527,0.062273742358668144
2021-10-08,0.4229507315895055,0.8528898347955258,48.47500684990367,0.062375869552269106
2021-10-09,0.424492182598962,0.8540107137032119,48.3960695355894,0.061689469378881145
2021-10-10,0.42603363360841845,0.8555085705888361,48.377819650104904,0.062084723838179874
2021-10-11,0.42757508461787497,0.8559440937444972,48.21769483561807,0.061976432434204407
2021-10-12,0.42911653562733143,0.854550765407252,48.183519367944555,0.06200218913446508
2021-10-13,0.4306579866367879,0.85287309616083,48.12693698546389,0.06169739535872799
2021-10-14,0.43219943764624436,0.8502264370350374,48.11249886821506,0.0614123726067135
2021-10-15,0.4337408886557009,0.8484437251358061,48.0877559546675,0.06027000700679219
2021-10-16,0.43528233966515734,0.8471852018319471,48.00203939935114,0.06017984526994872
2021-10-17,0.4368237906746138,0.8468481260740018,48.04813496025804,0.0603337568834193
2021-10-18,0.43836524168407026,0.8472758705327765,48.04353517412043,0.06009028124814511
2021-10-19,0.4399066926935268,0.8481463668189616,48.128111557884694,0.05991865426793522
2021-10-20,0.44144814370298324,0.8491976081726061,48.097899978093096,0.0600207814615542
2021-10-21,0.4429895947124397,0.8503186609705061,48.01896266377882,0.059334381288133724
2021-10-22,0.44453104572189617,0.8518149847119812,48.00071277829433,0.05972963574741782
2021-10-23,0.4460724967313527,0.8522514512078825,47.840587963807494,0.059621344343400204
