date,vaccination_ratio,reproduction_rate,stringency_index,positive_rate
2021-08-24,1.1606027487433093,-0.0071967009497652555,0.7032751654670046,-0.055512993951464716
2021-08-25,1.1664746215915767,-0.0071238519634165415,0.7068922199044172,0.14080010939374424
2021-08-26,1.1723464944398438,-0.007892540447044809,0.6864917829867198,0.029477442362432604
2021-08-27,1.178218367288111,-0.008319908310016135,0.6899620441087162,-0.0015456688845469496
2021-08-28,1.1840902401363782,-0.00853487898563529,0.6933611579243766,0.0773641767039267
2021-08-29,1.1899621129846454,-0.009556909896702982,0.696690583095472,0.035186282178538496
2021-08-30,1.1958339858329126,-0.010275996202512513,0.70081211935894,0.03143698303267535
2021-08-31,1.2017058586811797,-0.011438553688666763,0.7049545280476476,0.03834868536030804
2021-09-01,1.207577731529447,-0.012289737942414863,0.7090249142979678,0.02575067681002617
2021-09-02,1.213449604377714,-0.012659189884053597,0.7130134300164536,0.12879120504577596
2021-09-03,1.2193214772259813,-0.012542209832262443,0.71692036674394,-0.05028433452765652
2021-09-04,1.2251933500742485,-0.012883548718259731,0.7207472271470183,0.1747876895630753
2021-09-05,1.2310652229225156,-0.013197295348983732,0.7004843346748751,-0.014991525366368767
2021-09-06,1.236937095770783,-0.01312444636262987,0.7041558902163909,0.05864889225326497
2021-09-07,1.2428089686190502,-0.013893134846253884,0.6836759786850058,-0.015499722724040293
2021-09-08,1.2486808414673174,-0.014320502709221698,0.6871985290554633,0.06123696521357108
2021-09-09,1.2545527143155846,-0.014535473384837953,0.6906488600852027,0.08499064937789312
2021-09-10,1.2604245871638518,-0.015557504295903253,0.6940284524148543,-0.00274777530644104
2021-09-11,1.266296460012119,-0.01627659060171081,0.6982039013921791,0.08354420309843463
2021-09-12,1.272168332860386,-0.01743914808786343,0.7023997021720833,0.08059851204926816
2021-09-13,1.2780402057086533,-0.018290332341610184,0.7065224574781795,-0.05094839188913226
2021-09-14,1.2839120785569205,-0.018659784283247806,0.710562277352076,0.08685776135134994
2021-09-15,1.2897839514051876,-0.01854280423145574,0.7145194674710942,0.005147109639214643
2021-09-16,1.2956558242534548,-0.01888414311745227,0.718395551102026,0.17558280090458714
2021-09-17,1.301527697101722,-0.019197889748175642,0.698181624028984,-0.051702558464151824
2021-09-18,1.3073995699499894,-0.01912504076182126,0.7019004051565962,0.11278982810661842
2021-09-19,1.3132714427982566,-0.01989372924544485,0.6814675043529661,0.027838930001965287
