date,vaccination_ratio,new_deaths_per_million,reproduction_rate,positive_rate,stringency_index
2020-03-03,0.0,0.3667552812722525,0.27418472980498976,0.2265808625397961,0.21699662167566625
2020-03-04,0.0,0.012683492892370175,0.25621057270449005,0.19921834312291398,0.21676983264795688
2020-03-05,0.0,0.013889855913354602,0.2718591261450567,0.2413864362962993,0.2390538788637817
2020-03-06,0.0,0.015826107511631146,0.27909669581423563,0.37754213079083115,0.24473997539750508
2020-03-07,0.0,0.01349321471166553,0.2957574281619362,0.48454461467395477,0.24747092077256003
2020-03-08,0.0,0.03917889619159087,0.2903503416863988,0.45825757889812085,0.25424416546355044
2020-03-09,0.0,0.026328270492340225,0.2955137125241498,0.4548863283176933,0.2678724449038023
2020-03-10,0.0,0.27076093448693656,0.29684743665700464,0.445682326733042,0.3043878621133077
2020-03-11,0.0,0.04752704214845205,0.2879018496974763,0.4716434267909951,0.3260499273580281
2020-03-12,0.0,0.20942268639396572,0.2765563199779723,0.46473331685515257,0.3717403033542904
2020-03-13,0.0,0.3779122928544785,0.2728477047855842,0.5294287474016474,0.42907170561438407
2020-03-14,0.0,0.05576206900256797,0.26235962644939786,0.5774703137086691,0.45879790093955214
2020-03-15,0.0,0.06269209061898355,0.24904418467089506,0.6676978422301387,0.4870448288885102
2020-03-16,0.0,0.3383714290076801,0.24663880848832487,0.6391352123125161,0.5755297881403864
2020-03-17,0.0,0.08133954724538399,0.2435675663668031,0.6105725823948934,0.6194275359714356
2020-03-18,0.0,0.5515801324101857,0.24345491873189606,0.6290874887446567,0.6645360354595591
2020-03-19,0.0,0.10682165551939143,0.24074551224702762,0.6308760473933201,0.7038409173613612
2020-03-20,0.0,0.4230830498193421,0.24624995654464765,0.6145673558099458,0.7254721605401271
2020-03-21,0.0,0.7197474359630707,0.23866706115902991,0.6482408191546691,0.7573310574009354
2020-03-22,0.0,0.16253560053779034,0.23296452915024884,0.6924768510417905,0.7695186215040596
2020-03-23,0.0,0.14330284245987338,0.21861572512486432,0.7188880101344493,0.8157474520118974
2020-03-24,0.0,0.2465510258597661,0.20651284515605745,0.7290271255164628,0.8421910594007348
2020-03-25,0.0,0.18810515700332925,0.19472547208454138,0.7921369363820668,0.8625154693803938
2020-03-26,0.0,0.25511638579001505,0.19006882793554636,0.7590815056909193,0.8792967699324357
2020-03-27,0.0,0.23493072436801613,0.1802061885410951,0.7238059996175424,0.9043655911407826
2020-03-28,0.0,0.2983972536505172,0.1735443870148516,0.7252538748668228,0.9238364559443529
2020-03-29,0.0,0.3502068899351028,0.1663748245452678,0.7229683858369668,0.9285034828351691
2020-03-30,0.0,0.46826552074267436,0.15780903635815663,0.6798533670502256,0.9515932287172827
2020-03-31,0.0,0.4428168989690363,0.15406250379355757,0.6733228920452782,0.9521207376814912
2020-04-01,0.0,0.35963340596604676,0.1470412185256662,0.6748694116466843,0.9629539707724348
2020-04-02,0.0,0.5561712462182432,0.14157596114777132,0.6821646288117916,0.9652695439937353
2020-04-03,0.0,0.3162190290127626,0.1358056810373745,0.6936638694279774,0.9708211804585298
2020-04-04,0.0,0.4161078646718332,0.13124260138410915,0.6808398315057794,0.9732044475903352
2020-04-05,0.0,0.2765841321020319,0.12367698902666828,0.684483024097313,0.9765209354488833
2020-04-06,0.0,0.36546393158846235,0.11812840285445302,0.6548140951335851,0.9804495507613522
2020-04-07,0.0,0.5257749445216807,0.11559873636260219,0.6547605613601388,0.9835999037963175
2020-04-08,0.0,0.3426808893649623,0.1111893757893306,0.6177794797396,0.9893556799820965
2020-04-09,0.0,0.385699493427953,0.10752960651351513,0.6088540352060313,0.9921322623179981
2020-04-10,0.0,0.36244170597898284,0.10384411596768924,0.6132804680883827,0.9926252764975954
2020-04-11,0.0,0.3373668231768046,0.10109388359635064,0.5943243523247115,0.9931640923243825
2020-04-12,0.0,0.32402698552604586,0.09818971340413142,0.6007273122506376,0.9955207753130728
2020-04-13,0.0,0.25686977852691567,0.09624929111739504,0.5868858450199286,0.9990227146137615
2020-04-14,0.0,0.37625460407692596,0.09390862567270013,0.5623327072818322,0.9971372227934364
2020-04-15,0.0,0.48854725556632034,0.09187816890139854,0.5929829712798126,0.9977436632786467
2020-04-16,0.0,0.43207571801566563,0.09013062244023158,0.5907633603323056,0.9988554708348665
2020-04-17,0.0,0.4155847113431969,0.08802165467377294,0.5903881533711546,0.9997309556600382
2020-04-18,0.0,0.25804438642297634,0.08644643265577466,0.5822881599115335,1.0
2020-04-19,0.0,0.2429629387873513,0.08365206448200706,0.5845250292089927,0.9991237880279633
2020-04-20,0.0,0.2660313315926892,0.08126089742851388,0.6129531412463121,0.9907754148736435
2020-04-21,0.0,0.3609705541050187,0.07923304380691894,0.6091866405978345,0.9890258995170288
2020-04-22,0.0,0.2926122093746114,0.07790115310589336,0.5958245311544256,0.9889248261028268
2020-04-23,0.0,0.3226822393421366,0.07590402453917118,0.6034472110382494,0.9880493412776549
2020-04-24,0.0,0.39339393353318497,0.07575060444300387,0.5760952420433517,0.9875439742066461
2020-04-25,0.0,0.23661233421798153,0.07417575528754881,0.559953096407019,0.9871396805498399
2020-04-26,0.0,0.22561459150928778,0.07280380797286028,0.556261652836681,0.9862641957246676
2020-04-27,0.0,0.19855466031634153,0.07164786326474003,0.5381562176542544,0.9830960168349038
2020-04-28,0.0,0.2739894712263049,0.07103120602308548,0.5263684656247593,0.9839038770016535
2020-04-29,0.0,0.2756190626895588,0.07073846386746545,0.5178867857936834,0.9832298118580202
2020-04-30,0.0,0.22164172792125847,0.07099517849402139,0.4885569841147634,0.9798900603267403
2020-05-01,0.0,0.23149231562983683,0.07104634716071538,0.4772664164405316,0.9774806528118742
2020-05-02,0.0,0.2385471148134332,0.0708357477009539,0.48313482194527596,0.9776136654079541
2020-05-03,0.0,0.18175963916172794,0.07195701190849506,0.4743100459475852,0.976042092669484
2020-05-04,0.0,0.18358344730407386,0.07533423591269443,0.46708840064324075,0.9619521551140505
2020-05-05,0.0,0.22050285272217385,0.07563957895708771,0.46767383051931494,0.9597444351769365
2020-05-06,0.0,0.25196979450443985,0.07511063085249263,0.46623897312941864,0.9562636979479888
2020-05-07,0.0,0.22260619387753336,0.07573720449872955,0.4594234005274116,0.9545236907807867
2020-05-08,0.0,0.20802467800660204,0.07687765152974162,0.46193440095972976,0.9485677626334772
2020-05-09,0.0,0.17872424868207148,0.07721924763051098,0.4616653651991244,0.9483689666339016
2020-05-10,0.0,0.1649860696978592,0.07691660963859152,0.46217932957332764,0.9498415028198544
2020-05-11,0.0,0.1333956806622,0.07552509567164324,0.4703641881253705,0.9391629046171527
2020-05-12,0.0,0.19281618695958921,0.07501344372353862,0.46782394467559496,0.9371221733196818
2020-05-13,0.0,0.21935287180517135,0.07457698516259921,0.4675320804949099,0.9338370505137431
2020-05-14,0.0,0.17277351199825586,0.07485264320108721,0.47551733186972917,0.9275484984129764
2020-05-15,0.0,0.1975757265482345,0.07516275849438624,0.4698135808877153,0.9251854402064261
2020-05-16,0.0,0.1871615796090167,0.0763569744045463,0.4651628300869966,0.9232550343844077
2020-05-17,0.0,0.1262725929524156,0.07698013470728256,0.4564866628037487,0.9192296423482492
2020-05-18,0.0,0.12531206779066387,0.07759225770451321,0.4563000785610982,0.9082192859843924
2020-05-19,0.0,0.15498438143043156,0.07727486059483808,0.45352941850960615,0.9082192859843933
2020-05-20,0.0,0.15601628649111796,0.07745264685604082,0.4690284491735922,0.9052237791094224
2020-05-21,0.0,0.15072486354835007,0.07668058204340482,0.46542053802610295,0.9028290984694505
2020-05-22,0.0,0.17218693707369404,0.07644560579608066,0.47246455502834356,0.9011962309982569
2020-05-23,0.0,0.17509483826935035,0.07680366483962196,0.4678550367360803,0.900598279529933
2020-05-24,0.0,0.11329466353417818,0.07644474507722605,0.4762911274574985,0.8996668551273512
2020-05-25,0.0,0.07912167501975728,0.07688944981880395,0.49216902803561746,0.8935119796769553
2020-05-26,0.0,0.16531770088265987,0.0779029825874251,0.4979740986227042,0.889917802641992
2020-05-27,0.0,0.16997309004331596,0.07931900129304416,0.5064713758588747,0.8871896490677625
2020-05-28,0.0,0.15447302168468996,0.0801399897600726,0.5246437707401899,0.8871235294342457
2020-05-29,0.0,0.15683062733211284,0.08025697647440196,0.5310377615317641,0.88485965067797
2020-05-30,0.0,0.1310716896680343,0.07958491643369246,0.5450035835238854,0.88133303065986
2020-05-31,0.0,0.10380226283724976,0.0792414130949126,0.534937254600046,0.8772393629151786
2020-06-01,0.0,0.11387730946164365,0.0788751531648927,0.5527436776400013,0.852316573229422
2020-06-02,0.0,0.1735467197148658,0.07860584439281913,0.5568661190714111,0.8456945481943982
2020-06-03,0.0,0.15776919060052202,0.07848734853310681,0.5599789830094136,0.8456868569326804
2020-06-04,0.0,0.1336125657922002,0.07836885267339443,0.5613250863339556,0.8448157690072641
2020-06-05,0.0,0.15777681627916612,0.07842271442780911,0.5681714983321834,0.8387253824747863
2020-06-06,0.0,0.13929827178913334,0.0788966978666585,0.5704198686172443,0.8339737966376368
2020-06-07,0.0,0.11237047536159803,0.0793625022983561,0.5622757718069132,0.8310287242657304
2020-06-08,0.0,0.1760250652741514,0.07940532571791543,0.5739173335051165,0.818243611362062
2020-06-09,0.0,0.147360139251523,0.07974791307439026,0.5814119011219854,0.8148301033256983
2020-06-10,0.0,0.16464602760164113,0.08004767701130562,0.6079759796751095,0.8121532248295837
2020-06-11,0.0,0.15252424882920965,0.08038652060257352,0.6167895911925472,0.8092074295631325
2020-06-12,0.0,0.1625977703178747,0.08120581406205697,0.6186665640157052,0.80662886472499
2020-06-13,0.0,0.14637490157072394,0.08249327521267401,0.6268273154207403,0.8074992297558635
2020-06-14,0.0,0.1356394711757636,0.08373817566409707,0.6363785948593,0.8068298294081988
2020-06-15,0.0,0.13931809855360774,0.08455746912358068,0.6386604049580412,0.797158223305169
2020-06-16,0.0,0.21141278958929088,0.08449661251406244,0.6389868350142426,0.7944133927219265
2020-06-17,0.0,0.1791500683824443,0.08516176656622669,0.6413534529217029,0.7914683203500193
2020-06-18,0.0,0.16860527995358285,0.0857714163392262,0.6368650396489336,0.7907324137043147
2020-06-19,0.0,0.21334513655766907,0.08589755077501925,0.637599507275387,0.7873196285624956
2020-06-20,0.0,0.15114705126611125,0.08598164039888127,0.6388467008992066,0.786650228214831
2020-06-21,0.0,0.1543147581748104,0.08595010678993294,0.6218330971598968,0.7831702138804275
2020-06-22,0.0,0.13419364250486956,0.08594428130394242,0.6397534510553216,0.7786542916645943
2020-06-23,0.0,0.17560107754154744,0.08664428943029352,0.6446993609977673,0.7777499505901574
2020-06-24,0.0,0.17993856355422932,0.0867905597850535,0.6555803628711472,0.7770147668389972
2020-06-25,0.0,0.15957800157486832,0.08672787249015641,0.6672032512358942,0.7766822353487964
2020-06-26,0.0,0.17862694682746896,0.08710168145922849,0.6763531846294182,0.7734024628030574
2020-06-27,0.0,0.16623979443822776,0.08655125948267679,0.6828916775733312,0.7707573916668746
2020-06-28,0.0,0.1443708732230925,0.08527386508426434,0.6729791925993739,0.7701544976172497
2020-06-29,0.0,0.1507932197770317,0.08411070920928727,0.69660173993379,0.7688496729654848
2020-06-30,0.0,0.17528384930995894,0.08302161055891792,0.6927750747204984,0.767274485754295
2020-07-01,0.0,0.17467684528990002,0.08223702433627701,0.7096589421818461,0.7532532231805339
2020-07-02,0.0,0.21186422976501304,0.08175181969859134,0.7064762491338821,0.7537881651430302
2020-07-03,0.0,0.17794521115669934,0.08164858466929643,0.7121071676033566,0.7531194876899098
2020-07-04,0.0,0.167194529404451,0.08156599664586044,0.7102301947801982,0.7534874410127617
2020-07-05,0.0,0.15105706825811263,0.08141114410191842,0.6977442451304948,0.7532525002859897
2020-07-06,0.0,0.16760784118695338,0.08100852748766836,0.7262252675340671,0.7517799641000359
2020-07-07,0.0,0.20335549753408763,0.0810085274876683,0.7181461236430824,0.7501071861254185
2020-07-08,0.0,0.1830132371834721,0.08088464545251454,0.7099045727191856,0.7480989850824248
2020-07-09,0.0,0.19442815887332854,0.08127693856383493,0.7292156577271401,0.7475951275853164
2020-07-10,0.0,0.19047674306159937,0.08176067714193318,0.7645250474697174,0.7449160804055698
2020-07-11,0.0,0.17735045130540095,0.08135114633195169,0.746388724093841,0.7449500564491338
2020-07-12,0.0,0.1621749199746278,0.08100725968906312,0.7366438268278285,0.7448163209585092
2020-07-13,0.0,0.1396528873875424,0.080844981467575,0.7415191495118719,0.7417714891395426
2020-07-14,0.0,0.17830344572124449,0.08079426952335998,0.7367078327212013,0.740231723761005
2020-07-15,0.0,0.18295532510870832,0.08072327280145893,0.7460686946269769,0.7422073945495224
2020-07-16,0.0,0.20043191574102745,0.08095654774484788,0.7461487019936932,0.7413363066241065
2020-07-17,0.0,0.28269855552769213,0.08125067702129514,0.7547894975990236,0.7371883377311261
2020-07-18,0.0,0.38743143550684356,0.0820316409622064,0.7751913761116116,0.7363852018928371
2020-07-19,0.0,0.19410023290538397,0.08277203534774548,0.7562296301999127,0.7381259319545829
2020-07-20,0.0,0.15508476215295697,0.08391812528700483,0.776539073016974,0.7349126657068836
2020-07-21,0.0,0.20314915614822687,0.08541666323855841,0.7885028930379476,0.7315656639685604
2020-07-22,0.0,0.2232856868905902,0.08597125141918897,0.7934151900002016,0.7258750381188673
2020-07-23,0.0,0.2319953320581722,0.08618300326997515,0.7857861977886612,0.7262097382926997
2020-07-24,0.0,0.21178565957044548,0.08659642355008142,0.7812350095050841,0.727983721503465
2020-07-25,0.0,0.19387945225126557,0.08640483854222748,0.7594991620128274,0.7282511924847135
2020-07-26,0.0,0.1601527464038098,0.08665692407887753,0.755331434290553,0.7272470919632165
2020-07-27,0.0,0.19774498586949069,0.08665692407887744,0.7697785700326312,0.7240670788645373
2020-07-28,0.0,0.22296541855317925,0.08662667381447951,0.7711125390123001,0.7236998484362288
2020-07-29,0.0,0.2325254735313518,0.08601158510505298,0.7510245355537526,0.7226285187221475
2020-07-30,0.0,0.22523869027070728,0.08545699692442248,0.7565958177629589,0.7239665965229337
2020-07-31,0.0,0.24159350672455976,0.08364973305507843,0.727170031446727,0.7270128741309878
2020-08-01,0.0,0.19920674074822037,0.08275749596951974,0.7393006928192409,0.7237670776288132
2020-08-02,0.0,0.17376435911121363,0.08218606322933046,0.7289494040745095,0.7241682841006853
2020-08-03,0.0,0.20671087197290625,0.08212239785547383,0.7336753204914985,0.7241017778026452
2020-08-04,0.0,0.2226569665030204,0.08211243033540395,0.7385876174537528,0.724838407342894
2020-08-05,0.0,0.24691673598789562,0.08237158585722,0.7603760313992345,0.7252743127528746
2020-08-06,0.0,0.22388971433242452,0.08238155337728996,0.7644960223998344,0.7290557741120898
2020-08-07,0.0,0.19332759529865826,0.08295141073899738,0.7658429425346459,0.731264939838292
2020-08-08,0.0,0.1951840899364808,0.0827631100455637,0.759029111264423,0.733171212750594
2020-08-09,0.0,0.177434585603303,0.08292167905056051,0.7389754700864104,0.7329030188748015
2020-08-10,0.0,0.23028938607837374,0.08326854874899133,0.7564696523000609,0.7298914402048544
2020-08-11,0.0,0.24126909940103258,0.0829613213018097,0.748708937728606,0.7298914402048546
2020-08-12,0.0,0.20823411181474152,0.08291176848774821,0.741348259990731,0.7323348237632857
2020-08-13,0.0,0.2072505677929563,0.08313971143243128,0.7332675159524122,0.7328032594277415
2020-08-14,0.0,0.21051381055189303,0.08330819100024046,0.7190262046769589,0.7312302409001834
2020-08-15,0.0,0.20149971069406172,0.08270364666868978,0.7099853722380477,0.7265437155719875
2020-08-16,0.0,0.18183915230955885,0.08146482631715164,0.6978227138940046,0.7261410633110272
2020-08-17,0.0,0.19273628922259245,0.0802656482168627,0.700715392486697,0.7257066036901351
2020-08-18,0.0,0.22413301982507006,0.07967101444812437,0.7032507715639892,0.7241343080571209
2020-08-19,0.0,0.21613637930011997,0.0788187060462661,0.6995269335442161,0.7231974367282078
2020-08-20,0.0,0.20416574906195942,0.07825380396596458,0.6902569537928659,0.7230637012375842
2020-08-21,0.0,0.11160496676588014,0.07751051175504174,0.6895438784273767,0.7245355145289938
2020-08-22,0.0,0.19159201611778678,0.07678704066974336,0.6862954239845963,0.7243345498457853
2020-08-23,0.0,0.15446212336133422,0.07609330127288201,0.677730973827671,0.7235993660946245
2020-08-24,0.0,0.26879063706610096,0.07545902525289434,0.6895438784273772,0.7228634594489202
2020-08-25,0.0,0.21380507030695275,0.07421237780913521,0.6885138806772274,0.7229971949395441
2020-08-26,0.0,0.19142096498356326,0.07372951942211527,0.6785308255603881,0.7218586360328788
2020-08-27,0.0,0.2031379676778749,0.07327622379348415,0.663793934673626,0.7192475409402606
2020-08-28,0.0,0.1962339900017149,0.07319738977111355,0.673742035115686,0.7181762112261795
2020-08-29,0.0,0.17380859647351282,0.07339447482704016,0.674222079315982,0.7184436822074274
2020-08-30,0.0,0.16298813765513126,0.07389704171965271,0.650035236916444,0.7188448886793
2020-08-31,0.0,0.16984050507527557,0.07432077458989476,0.6569801034034022,0.7161029496742336
2020-09-01,0.0,0.21067011589868362,0.0745671309098029,0.6526177138462171,0.7073689377946607
2020-09-02,0.0,0.08533977019010841,0.0752667828583422,0.6492241340540242,0.7042554309940213
2020-09-03,0.0,0.19759797533927326,0.07576934975095474,0.6580101011535527,0.7045568780188339
2020-09-04,0.0,0.18859714669013175,0.07621279112678946,0.6406974540587599,0.7049913376397261
2020-09-05,0.0,0.1937036128782014,0.07724748767040378,0.6445424234707477,0.7050585668323098
2020-09-06,0.0,0.15275161201909895,0.07798655663012823,0.6310724459157747,0.7043226601866056
2020-09-07,0.0,0.7278564914322169,0.07906067018492784,0.6385593670835031,0.697695885902543
2020-09-08,0.0,0.1787336894761558,0.0799869699477825,0.6442374316729539,0.6992023981320599
2020-09-09,0.0,0.2009010317242795,0.0804796825875989,0.6528601124028024,0.6996375806474967
2020-09-10,0.0,0.1699216069061575,0.08089356120504453,0.6564015705597043,0.697394438877731
2020-09-11,0.0,0.19537873433059724,0.08147496212002801,0.6650242512895526,0.6963556394181262
2020-09-12,0.0,0.1521632551005197,0.08168190142875086,0.649934560012318,0.6967235927409783
2020-09-13,0.0,0.1396942172471218,0.08173117269273238,0.6425080481204896,0.6963223862691061
2020-09-14,0.0,0.17732989051252832,0.08166219292315803,0.6742153497243889,0.6938110506235478
2020-09-15,0.0,0.1897753351060334,0.08143554510884253,0.6474450343676855,0.6929739387416949
2020-09-16,0.0,0.188772621560585,0.08119904304173071,0.6419277850488873,0.6924715270336741
2020-09-17,0.0,0.19253722109224602,0.08083443568826666,0.6414658557240741,0.6926067083133861
2020-09-18,0.0,0.19766138222523538,0.08041070281802466,0.6417738086072828,0.692472972822762
2020-09-19,0.0,0.19143423619225292,0.0801347837397275,0.6471629840634384,0.6908999542952046
2020-09-20,0.0,0.15172235605627118,0.0796913423638927,0.6310472628528954,0.6882216300100022
2020-09-21,0.0,0.17720602589809048,0.07921833822966902,0.6402692388064625,0.6866825875260087
2020-09-22,0.0,0.21426513887486437,0.07853839478672246,0.6517052890907692,0.6849086043152431
2020-09-23,0.0,0.23365290019185544,0.07790772260775768,0.6530140888444066,0.6837714911976663
2020-09-24,0.0,0.21477239396256162,0.07745442697912651,0.649934560012318,0.6820647371794843
2020-09-25,0.0,0.24519442801571387,0.07700113135049565,0.6507814304411426,0.682132689266612
2020-09-26,0.0,0.1859547015821268,0.07691244307532867,0.6380013857879742,0.6798584630314579
2020-09-27,0.0,0.13830074033469728,0.07704054836168091,0.6325337964032245,0.6795909920502096
2020-09-28,0.0,0.18251745853147983,0.07695803987216578,0.6412348910616673,0.6784191799945246
2020-09-29,0.0,0.2074570088170191,0.07794769635638905,0.6420568319713751,0.6786533978267528
2020-09-30,0.0,0.24436718934071894,0.07887856136630193,0.638232350450381,0.6769791740630473
2020-10-01,0.0,0.30298316896588745,0.0799858007991457,0.6427563249489493,0.671826381754026
2020-10-02,0.0,0.19667488904596359,0.08153397628931656,0.6424454391811384,0.6715936097108854
2020-10-03,0.0,0.17832670574300336,0.08309195035853918,0.6521606194252275,0.6722622871640063
2020-10-04,0.0,0.18393895244002706,0.08446375142577926,0.6504957825564839,0.6710579448538446
2020-10-05,0.0,0.23371040876284427,0.08554159512146782,0.6551917556613835,0.6700885432704556
2020-10-06,0.0,0.25711934631283184,0.08630588428750156,0.6659481099391791,0.6688155259786226
2020-10-07,0.0,0.2274699915211722,0.08676641750293228,0.6650242512895529,0.6670415427678568
2020-10-08,0.0,0.25946687567217536,0.08737392940413836,0.6793440603587653,0.6662376840350244
2020-10-09,0.0,0.2624528976273707,0.08792264983103444,0.6837155248580301,0.6653355116442191
2020-10-10,0.0,0.21329486606176862,0.08839298162551683,0.6872129897459018,0.6643646642717429
2020-10-11,0.0,0.18082464213416413,0.08894170205241277,0.6877149104598212,0.6640624943523861
2020-10-12,0.0,0.26133959067617435,0.08970599121844654,0.7006587992037216,0.6579363497572362
2020-10-13,0.0,0.2260263789314753,0.09036249601491149,0.6969281699899915,0.656840344962531
2020-10-14,0.0,0.289958214926263,0.0911071880228418,0.7039230997657356,0.6571723805134512
2020-10-15,0.0,0.25522008889145326,0.09145993686870328,0.7078091718633711,0.6552412559997643
2020-10-16,0.0,0.2716572181430885,0.09187147718887546,0.7257575937035479,0.6531778922190448
2020-10-17,0.0,0.2366566170919704,0.09214583740232347,0.7373709707030207,0.65244626410035
2020-10-18,0.0,0.22505168238214981,0.09228301750904748,0.7447840480406505,0.6517807556151713
2020-10-19,0.0,0.3096290953619689,0.0924593919319782,0.7354002837565853,0.651182085455179
2020-10-20,0.0,0.2876372279842989,0.09296891804266745,0.75463409867521,0.6532454492358983
2020-10-21,0.0,0.3188201446689969,0.09326287541421892,0.7742512895526986,0.6540108558630204
2020-10-22,0.0,0.30442235781935434,0.0933118683094775,0.7936330741396566,0.6563386981778071
2020-10-23,0.0,0.40398149083116563,0.09287093225215028,0.805952670010719,0.6574016431557536
2020-10-24,0.0,0.290584910892168,0.09202825445370276,0.8318525932199035,0.6583668460667628
2020-10-25,0.0,0.2476835169344147,0.0913521524991346,0.839413364147809,0.6580003133157462
2020-10-26,0.0,0.39857273600071785,0.09068584912361798,0.8547026971540016,0.6601959163634996
2020-10-27,0.0,0.38033809526099244,0.08987256706232562,0.8553244686896235,0.6567016374704798
