,vaccination_ratio,new_deaths_per_million,reproduction_rate,positive_rate,stringency_index
2020-11-18,0.0,7.781933333333334,1.0404444444444445,0.16368571428571424,61.033809523809545
2020-11-19,0.0,6.257466666666666,1.0311111111111113,0.16368571428571432,60.8795238095238
2020-11-20,0.0,7.244844444444445,1.0246666666666666,0.16245714285714286,60.94571428571428
2020-11-21,0.0,5.229044444444444,1.0193333333333336,0.16534285714285715,61.078095238095244
2020-11-22,0.0,4.383844444444444,1.0131111111111113,0.16397297297297292,60.857619047619046
2020-11-23,0.0,9.873333333333333,1.0066666666666668,0.16291428571428573,60.93476190476191
2020-11-24,0.0,8.15948888888889,0.9993333333333332,0.16337142857142858,61.13309523809525
2020-11-25,0.0,7.779044444444445,0.9942222222222222,0.16317142857142852,61.13333333333333
2020-11-26,0.0,7.3232888888888885,0.991333333333333,0.16231428571428574,61.22166666666668
2020-11-27,0.0,7.910511111111111,0.9891111111111113,0.16177142857142857,61.574523809523825
2020-11-28,0.0,6.800577777777778,0.9893333333333334,0.16151428571428567,61.772857142857134
2020-11-29,0.0,5.133222222222222,0.9886666666666666,0.158972972972973,61.77285714285712
2020-11-30,0.0,9.083044444444447,0.9875555555555556,0.1621714285714285,61.993095238095236
2020-12-01,0.0,7.635844444444444,0.9880000000000002,0.1615142857142857,62.08166666666667
2020-12-02,0.0,7.91491111111111,0.9897777777777776,0.16108571428571428,62.08166666666665
2020-12-03,0.0,7.761488888888888,0.9933333333333331,0.16157142857142862,61.949523809523804
2020-12-04,0.0,8.105555555555556,0.9995555555555556,0.16194285714285717,61.72904761904763
2020-12-05,0.0,7.545555555555555,1.0042222222222223,0.16242857142857142,61.729047619047606
2020-12-06,0.0,5.161355555555555,1.0046666666666666,0.15764864864864866,61.729047619047606
2020-12-07,0.0,8.160466666666666,1.0046666666666666,0.16077142857142862,61.68500000000001
2020-12-08,0.0,7.3561555555555564,1.004888888888889,0.16028571428571434,61.72904761904764
2020-12-09,0.0,7.936511111111111,1.008666666666667,0.15682857142857143,61.81714285714286
2020-12-10,0.0,7.9037555555555565,1.0171111111111113,0.15588571428571427,61.81714285714285
2020-12-11,0.0,8.664333333333335,1.0242222222222221,0.15548571428571423,61.61880952380953
2020-12-12,0.0,6.82468888888889,1.0295555555555553,0.15394285714285713,61.795238095238105
2020-12-13,0.0006368396643290419,5.746044444444444,1.026888888888889,0.152,61.79523809523808
2020-12-14,0.0,6.78848888888889,1.021777777777778,0.1521142857142857,62.25809523809522
2020-12-15,9.764657367423705e-05,9.267133333333332,1.016888888888889,0.14928571428571427,62.412619047619046
2020-12-16,2.6508295505995645e-07,9.708844444444443,1.0173333333333332,0.15011428571428576,63.161904761904765
2020-12-17,8.632294137481024e-08,7.574844444444443,1.0177777777777777,0.1480285714285714,63.161904761904765
2020-12-18,1.7264588274962047e-07,9.607177777777778,1.0175555555555553,0.14525714285714286,63.294047619047646
2020-12-19,2.5896882412443075e-07,7.316266666666667,1.0133333333333332,0.14422857142857143,63.23904761904762
2020-12-20,0.003316314275596902,5.129333333333333,1.0082222222222221,0.13986486486486485,62.9745238095238
2020-12-21,3.4529176549924094e-07,8.224977777777779,0.9984444444444441,0.13914285714285712,63.10372093023256
2020-12-22,7.218903108826709e-05,9.04468888888889,0.9891111111111113,0.13834285714285713,63.14674418604649
2020-12-23,8.293081724024706e-07,8.966022222222222,0.9793333333333335,0.13719999999999996,63.49116279069768
2020-12-24,1.2557759517224935e-06,5.9409777777777775,0.9700000000000003,0.13534285714285715,63.620000000000005
2020-12-25,1.1067574552104482e-06,5.00971111111111,0.9620000000000002,0.1341714285714286,63.6093023255814
2020-12-26,1.3133245793057004e-06,5.1518,0.9633333333333337,0.13317142857142855,64.15860465116279
2020-12-27,0.0014170541771562084,4.766533333333333,0.9766666666666667,0.13343243243243247,64.43860465116279
2020-12-28,0.0005605333044969786,9.83404444444444,0.9986666666666666,0.13385714285714287,64.2660465116279
2020-12-29,0.0009476038494606209,11.095222222222224,1.018,0.13619999999999996,64.17976744186046
2020-12-30,0.0020410927125983,8.392644444444445,1.025777777777778,0.13877142857142857,64.35186046511629
2020-12-31,0.001701187950289517,5.788711111111111,1.0242222222222221,0.14140000000000003,65.08418604651162
2021-01-01,0.0017326444108558417,4.930111111111112,1.0182222222222221,0.14337142857142857,65.64166666666668
2021-01-02,0.0021767724606401857,4.052555555555556,1.0177777777777781,0.14314285714285716,65.44309523809522
2021-01-03,0.0032581738932915896,4.436511111111111,1.0308888888888892,0.14475675675675678,65.44309523809527
2021-01-04,0.0022703223610359576,9.475533333333331,1.0468888888888888,0.14500000000000002,65.41
2021-01-05,0.0029259950084269634,10.3702,1.055111111111111,0.14348571428571427,65.65238095238095
2021-01-06,0.0038906684691723025,7.8322666666666665,1.0546666666666666,0.14051428571428573,65.65238095238098
2021-01-07,0.004857430062059349,7.8158,1.0431111111111107,0.13565714285714284,65.43190476190478
2021-01-08,0.005580591529670367,7.365111111111113,1.0315555555555553,0.12997142857142857,65.74047619047617
2021-01-09,0.006140096933316004,5.810422222222222,1.0193333333333334,0.12971428571428567,66.00523809523811
2021-01-10,0.007151185355586032,4.430999999999999,1.0008888888888885,0.12762162162162163,66.11547619047622
2021-01-11,0.009641019106616345,5.3641555555555565,0.9819999999999998,0.12572222222222224,65.5864285714286
2021-01-12,0.011537108012514882,9.508066666666663,0.9662222222222226,0.11944444444444444,65.58642857142857
2021-01-13,0.009995030655299334,7.580222222222224,0.9522222222222223,0.11714285714285716,65.45404761904763
2021-01-14,0.011215917923722871,6.776177777777779,0.9399999999999997,0.11231428571428574,65.45404761904763
2021-01-15,0.01904389094816895,6.2307999999999995,0.9313333333333336,0.10957142857142861,65.49809523809525
2021-01-16,0.020270707755525204,5.904711111111112,0.9242222222222222,0.10700000000000003,65.6304761904762
2021-01-17,0.02047827016033418,3.949977777777777,0.9179999999999999,0.10505263157894737,65.6304761904762
2021-01-18,0.022136987930797655,5.81368888888889,0.9126666666666668,0.10452777777777779,65.23357142857144
2021-01-19,0.023596233137104083,8.460377777777776,0.9091111111111109,0.10225000000000001,65.23357142857142
2021-01-20,0.02428052054781833,7.5600444444444435,0.907777777777778,0.09969444444444447,65.32166666666669
2021-01-21,0.027102778006887828,7.2837555555555555,0.9128888888888889,0.09908333333333334,65.45380952380954
2021-01-22,0.03135430359437277,7.044222222222222,0.9195555555555556,0.09774999999999999,65.8947619047619
2021-01-23,0.033189292987622986,6.039066666666666,0.925333333333333,0.09749999999999998,65.93904761904761
2021-01-24,0.03698590860011652,4.015066666666668,0.9288888888888887,0.09710526315789475,65.93904761904763
2021-01-25,0.03342450066777254,5.060088888888889,0.9317777777777778,0.09594444444444447,65.3659523809524
2021-01-26,0.03718225438278605,7.472244444444444,0.9339999999999998,0.09458333333333334,65.49809523809525
2021-01-27,0.037398729809797845,7.581577777777777,0.9364444444444442,0.09383333333333332,65.56404761904761
2021-01-28,0.04084708483163184,7.422466666666667,0.9397777777777777,0.09258333333333335,65.56404761904761
2021-01-29,0.04694294467707669,6.003622222222223,0.9422222222222225,0.0897222222222222,64.96534883720933
2021-01-30,0.04380754823312119,5.04591111111111,0.9457777777777778,0.09072222222222222,64.9439534883721
2021-01-31,0.04216442572502113,6.179044444444443,0.9473333333333334,0.09089473684210525,64.81465116279071
2021-02-01,0.041287455436677514,5.858044444444445,0.9480000000000001,0.08829729729729727,64.47
2021-02-02,0.045049570575038576,8.351177777777776,0.9504444444444443,0.08735135135135134,64.46999999999998
2021-02-03,0.046511405980149544,8.093555555555556,0.952,0.08621621621621622,64.4486046511628
2021-02-04,0.04837327553591926,5.465866666666668,0.9531111111111112,0.08462162162162161,64.4486046511628
2021-02-05,0.051361754268880455,6.801600000000001,0.9553333333333336,0.08249999999999999,64.57767441860466
2021-02-06,0.05285241870068157,5.3416,0.9568888888888887,0.08413513513513514,64.57767441860466
2021-02-07,0.05504214475219603,3.43231111111111,0.9591111111111112,0.08425641025641029,64.57767441860464
2021-02-08,0.052902009363282806,4.6608,0.9600000000000004,0.08248648648648652,63.73790697674418
2021-02-09,0.04984448519144913,7.617000000000001,0.9613333333333332,0.0817027027027027,63.60860465116279
2021-02-10,0.05642179140357931,5.821666666666666,0.9637777777777778,0.08078378378378377,63.6086046511628
2021-02-11,0.051348089929201354,5.808377777777778,0.9677777777777781,0.08059459459459459,63.24279069767443
2021-02-12,0.05801871354651259,6.2936,0.9731111111111116,0.07954054054054054,63.56581395348838
2021-02-13,0.06057382898187614,4.022977777777779,0.9753333333333332,0.07962162162162162,63.56581395348836
2021-02-14,0.06559488711116251,3.062644444444445,0.9795555555555558,0.07925641025641027,63.56581395348835
2021-02-15,0.05656840652569771,4.546133333333333,0.9868888888888889,0.0797027027027027,62.94186046511627
2021-02-16,0.05958147364947673,5.1854,0.995111111111111,0.07937837837837838,63.6093023255814
2021-02-17,0.06149153967468414,6.328711111111113,1.008222222222222,0.07948648648648647,63.60930232558141
2021-02-18,0.060693427405432945,4.793800000000001,1.0222222222222224,0.08075675675675673,63.60930232558141
2021-02-19,0.06900460488251972,4.452911111111111,1.0346666666666666,0.08245945945945947,63.803023255813976
2021-02-20,0.06893768533339927,3.475733333333333,1.0473333333333334,0.08283783783783781,63.63069767441859
2021-02-21,0.0688739069763755,2.899866666666666,1.0584444444444443,0.08317948717948716,63.86767441860466
2021-02-22,0.07046134212362665,4.244266666666666,1.0684444444444443,0.0845945945945946,63.48023255813953
2021-02-23,0.07878907287004751,6.592355555555556,1.075555555555556,0.08624324324324324,63.48000000000001
2021-02-24,0.07607894415548694,4.830911111111111,1.0824444444444443,0.08786486486486483,63.48
2021-02-25,0.07814436668112394,4.2770222222222225,1.0873333333333335,0.08937837837837839,63.48000000000001
2021-02-26,0.08355576924465948,4.523466666666666,1.0891111111111111,0.08994594594594596,64.10441860465116
2021-02-27,0.08868361328278927,4.662711111111111,1.0891111111111111,0.092027027027027,64.38441860465117
2021-02-28,0.09066628595825375,2.7838666666666665,1.0884444444444445,0.09294871794871794,64.57813953488372
2021-03-01,0.0837307185904647,3.761466666666667,1.0868888888888892,0.09321621621621622,64.34116279069768
2021-03-02,0.0903838360882622,5.990844444444444,1.085111111111111,0.10902777777777778,64.14744186046512
2021-03-03,0.09071340369422744,6.744222222222221,1.0842222222222222,0.0961111111111111,64.06139534883721
2021-03-04,0.09758245636884784,4.559222222222223,1.0817777777777777,0.09636111111111109,64.06139534883722
2021-03-05,0.0972863315636161,5.535488888888889,1.0811111111111111,0.09727777777777775,64.44906976744186
2021-03-06,0.10279922482603304,3.721044444444444,1.0797777777777777,0.09630555555555556,64.36302325581396
2021-03-07,0.10575198638275822,3.1473111111111103,1.0766666666666667,0.09402631578947368,64.36302325581397
2021-03-08,0.09959229388378134,5.046844444444445,1.0782222222222222,0.0962777777777778,64.29860465116279
2021-03-09,0.11034429674986065,6.217644444444443,1.0833333333333337,0.0932432432432432,63.84651162790701
2021-03-10,0.1097593380200717,5.462955555555555,1.0884444444444445,0.09554054054054054,63.84651162790699
2021-03-11,0.1137429583034904,5.1443111111111115,1.0913333333333333,0.09597297297297297,64.79372093023257
2021-03-12,0.1193391135602004,5.701466666666666,1.094888888888889,0.09735135135135135,64.96604651162792
2021-03-13,0.12552301443879071,4.074311111111111,1.0951111111111114,0.10008108108108107,65.10604651162792
2021-03-14,0.1323779122869585,3.5910444444444445,1.0942222222222224,0.09925641025641026,65.10604651162794
2021-03-15,0.12442905744520168,5.757955555555557,1.0917777777777775,0.10178378378378376,64.04000000000002
2021-03-16,0.12486972857576562,6.127288888888889,1.0915555555555552,0.10267567567567565,63.97558139534886
2021-03-17,0.12083082770470217,5.717311111111111,1.0893333333333335,0.1044864864864865,64.01837209302326
2021-03-18,0.13443810813121174,5.615444444444446,1.0873333333333335,0.10594594594594595,64.01837209302326
2021-03-19,0.13096344168523213,6.166533333333333,1.0851111111111111,0.1062162162162162,64.51372093023257
2021-03-20,0.13167725353599766,4.239933333333334,1.0826666666666664,0.10667567567567564,64.59953488372095
2021-03-21,0.1398494120385921,3.3580888888888896,1.0826666666666664,0.10582051282051279,64.59953488372092
2021-03-22,0.13924086757221288,5.541533333333334,1.0806666666666667,0.10856756756756758,64.57767441860466
2021-03-23,0.13683201163191316,6.824133333333332,1.0739999999999998,0.1091081081081081,64.57767441860464
2021-03-24,0.1443586781839493,8.231755555555557,1.0686666666666662,0.10940540540540536,64.44837209302327
2021-03-25,0.13996001393258023,5.700688888888889,1.063111111111111,0.10989189189189191,65.02976744186049
2021-03-26,0.1456439410872622,6.860355555555555,1.0553333333333337,0.10972972972972972,65.24534883720932
2021-03-27,0.16177666292452622,4.667577777777779,1.0462222222222224,0.10986486486486485,65.2025581395349
2021-03-28,0.13153901999027412,3.6157777777777778,1.0379999999999998,0.1087435897435897,65.11627906976746
2021-03-29,0.15184799929311749,6.32848888888889,1.028888888888889,0.1090810810810811,65.48232558139536
2021-03-30,0.1646064979402193,6.601444444444443,1.0195555555555555,0.11086486486486485,65.18093023255814
2021-03-31,0.1581512765889861,6.020977777777779,1.0075555555555558,0.11048648648648647,65.18093023255817
2021-04-01,0.1642848214858748,6.1366,0.9946666666666671,0.10967567567567567,65.33186046511629
2021-04-02,0.1529808494470448,6.214955555555556,0.9835555555555555,0.11075675675675672,65.2886046511628
2021-04-03,0.14942524655859143,5.279577777777778,0.9737777777777775,0.10937837837837837,65.59
2021-04-04,0.15351037018905947,3.766288888888888,0.9631111111111111,0.1083333333333333,65.59
2021-04-05,0.14956342837255837,6.276622222222222,0.9535555555555556,0.10916216216216215,65.54697674418604
2021-04-06,0.15618101650618377,6.375866666666668,0.9531111111111112,0.10635135135135135,65.54697674418604
2021-04-07,0.18314994553878974,7.722777777777779,0.9544444444444445,0.10589189189189188,65.50372093023256
2021-04-08,0.16181775102038648,6.878466666666669,0.9606666666666668,0.10527027027027028,65.50372093023259
2021-04-09,0.1788240584377973,6.897866666666666,0.9586666666666663,0.10364864864864863,65.56837209302326
2021-04-10,0.19944877329428776,4.688311111111111,0.9564444444444441,0.10178378378378379,65.56837209302326
2021-04-11,0.20155551290359242,3.9410000000000007,0.9502222222222222,0.10115384615384612,65.56837209302329
2021-04-12,0.1911840537727404,6.968,0.9442222222222221,0.09948648648648648,64.23348837209302
2021-04-13,0.19913621444680923,5.940666666666669,0.9348888888888889,0.0987297297297297,63.393488372093024
2021-04-14,0.17772379364563187,7.146511111111112,0.926,0.09667567567567567,63.393488372093024
2021-04-15,0.21641790024467905,5.511577777777779,0.9186666666666666,0.09510810810810807,63.39348837209302
2021-04-16,0.19643277762059538,7.086288888888888,0.9151111111111111,0.09524324324324325,63.28581395348838
2021-04-17,0.20598078501208628,4.234288888888889,0.9122222222222225,0.0952162162162162,63.28581395348837
2021-04-18,0.22364643491428474,3.423688888888888,0.9108888888888887,0.09474358974358973,63.28581395348838
2021-04-19,0.1947798595179681,6.135444444444446,0.9071111111111113,0.0909189189189189,61.34767441860463
2021-04-20,0.21470367562787188,5.5573333333333315,0.9020000000000002,0.08997297297297296,61.21837209302328
2021-04-21,0.23583570792713734,5.2353555555555555,0.8962222222222221,0.08905405405405403,61.03727272727272
2021-04-22,0.23838905214468745,5.719466666666667,0.8897777777777778,0.08732432432432433,60.721818181818186
2021-04-23,0.21358323229920032,5.6299111111111095,0.8846666666666666,0.08483783783783784,60.469545454545454
2021-04-24,0.20592007241599283,3.940133333333333,0.8766666666666666,0.08148648648648649,60.46954545454546
2021-04-25,0.22874816752877167,3.558777777777777,0.8717777777777779,0.08243589743589742,60.34340909090906
2021-04-26,0.2460711769024852,5.457666666666668,0.8666666666666667,0.08027027027027027,59.753863636363626
2021-04-27,0.24815949089439612,4.566000000000001,0.8600000000000002,0.0787297297297297,59.26999999999999
2021-04-28,0.23421431062762224,4.977066666666667,0.849777777777778,0.0760810810810811,59.48022727272726
2021-04-29,0.2736482718013487,4.57171111111111,0.8404444444444444,0.07416216216216216,59.5434090909091
2021-04-30,0.2510240191260707,3.757355555555556,0.8308888888888888,0.07181081081081081,59.60636363636363
2021-05-01,0.2503355068470518,3.5964222222222224,0.8235555555555558,0.0718918918918919,59.48
2021-05-02,0.26658130820949183,3.068844444444445,0.8157777777777778,0.07294871794871795,59.60636363636363
2021-05-03,0.2567859959492328,3.1472666666666664,0.8117777777777776,0.06867567567567565,59.15409090909091
2021-05-04,0.2798297355088527,4.532399999999999,0.8071111111111114,0.06762162162162162,59.11204545454546
2021-05-05,0.27687172467719884,4.038488888888889,0.8066666666666668,0.06594594594594592,59.027954545454556
2021-05-06,0.29206635327336194,4.2242,0.8064444444444444,0.06275675675675674,58.92272727272727
2021-05-07,0.2943057369475284,4.396688888888889,0.8033333333333333,0.06129729729729729,58.796363636363644
2021-05-08,0.26715563134807957,2.4698888888888884,0.7995555555555555,0.05883783783783782,58.20704545454544
2021-05-09,0.2914450252760669,2.2091555555555553,0.7948888888888883,0.060538461538461534,58.028181818181814
2021-05-10,0.2643530158609991,3.0400888888888895,0.7893333333333332,0.057054054054054046,57.39627906976745
2021-05-11,0.27651162676579716,3.3136000000000005,0.7802222222222224,0.0545135135135135,56.66441860465117
2021-05-12,0.2918403807316428,2.9272888888888877,0.772,0.05183783783783784,56.1906976744186
2021-05-13,0.3044794144339049,2.6658888888888894,0.7655555555555553,0.049297297297297295,56.201627906976746
2021-05-14,0.28520375260318315,2.847488888888889,0.7635555555555555,0.04869444444444444,56.13697674418604
2021-05-15,0.28025332771582373,2.004666666666667,0.7615555555555557,0.047416666666666656,55.42651162790699
2021-05-16,0.3116765455774831,1.6117555555555558,0.7584444444444444,0.0486578947368421,55.189534883720924
2021-05-17,0.2871759619237443,2.3238666666666665,0.7551111111111111,0.045277777777777785,54.909767441860474
2021-05-18,0.32822160143436335,2.3031555555555547,0.7484444444444446,0.043138888888888886,54.56357142857143
2021-05-19,0.34120820593980744,2.457288888888889,0.7439999999999998,0.04125000000000001,54.409285714285716
2021-05-20,0.3066730564831807,2.213,0.7391111111111114,0.04044444444444445,54.343333333333334
2021-05-21,0.3202915939391782,1.993644444444444,0.7331111111111112,0.03772222222222222,53.858333333333334
2021-05-22,0.352029594332532,1.5580444444444443,0.7275555555555554,0.03652777777777778,53.81428571428571
2021-05-23,0.33328680309352965,1.203688888888889,0.7217777777777777,0.03773684210526316,54.409523809523805
2021-05-24,0.33882135463423574,1.5238444444444443,0.7157777777777778,0.03375675675675676,53.81428571428571
2021-05-25,0.3437955786946543,2.262577777777777,0.7153333333333333,0.03343243243243243,53.2645
2021-05-26,0.363362424838809,1.888288888888889,0.7175555555555557,0.03208108108108109,53.19500000000001
2021-05-27,0.3731769452086281,1.4624666666666668,0.7202222222222223,0.030486486486486483,52.442750000000004
2021-05-28,0.37040070873968756,1.6370222222222222,0.7219999999999999,0.029378378378378384,52.30375
2021-05-29,0.367211977421208,1.243555555555556,0.7233333333333334,0.028729729729729734,52.30375
2021-05-30,0.3548182389845407,0.8187111111111114,0.7253333333333334,0.02992307692307693,52.30375
2021-05-31,0.3403416641306043,1.3417555555555556,0.7266666666666666,0.028810810810810814,52.187749999999994
2021-06-01,0.3462488372055895,2.021177777777778,0.7248888888888888,0.025324324324324334,52.45400000000001
2021-06-02,0.3728623627932644,1.4374222222222224,0.7228888888888889,0.023552631578947374,52.38475000000002
2021-06-03,0.3740763330768863,1.5099555555555555,0.7195555555555557,0.023789473684210534,52.38475
2021-06-04,0.36263987526234015,1.6139999999999999,0.7159999999999999,0.02276315789473685,52.3155
2021-06-05,0.35056312266990936,0.9497777777777779,0.7155555555555556,0.02200000000000001,52.037749999999996
2021-06-06,0.3585363141052694,0.7498888888888888,0.7139999999999999,0.022550000000000008,51.92199999999999
2021-06-07,0.38228748297725546,1.0789777777777776,0.7146666666666666,0.02052631578947369,51.974210526315794
2021-06-08,0.3947878997994721,1.717888888888889,0.7162222222222223,0.020421052631578958,51.27675675675676
2021-06-09,0.3952276449151903,1.1495555555555554,0.7182222222222222,0.019842105263157904,51.20162162162163
2021-06-10,0.381656147546127,1.2065555555555556,0.7168888888888888,0.018500000000000006,50.97648648648648
2021-06-11,0.3762601413803825,1.542533333333333,0.7133333333333334,0.017921052631578956,50.851351351351354
2021-06-12,0.40444544063297966,0.6696444444444445,0.7095555555555555,0.017763157894736845,51.02944444444446
2021-06-13,0.38449937848945853,0.5666000000000001,0.7057777777777778,0.01847500000000001,51.02944444444445
2021-06-14,0.39262738573643374,0.722533333333333,0.7004444444444446,0.01770270270270271,51.49542857142856
2021-06-15,0.4078819173219228,1.0792444444444445,0.6982222222222223,0.01686486486486487,51.449677419354835
2021-06-16,0.42964665643250727,1.3690222222222224,0.6933333333333331,0.016000000000000004,51.44967741935483
2021-06-17,0.40641277885960553,1.0171777777777777,0.6913333333333331,0.014648648648648652,51.251
2021-06-18,0.42162923797191804,0.7843333333333332,0.6915555555555557,0.013333333333333336,51.51758620689657
2021-06-19,0.4148804716846122,0.5736444444444444,0.6935555555555554,0.012944444444444448,47.740588235294105
2021-06-20,0.4271730735464204,0.31626666666666675,0.698888888888889,0.013210526315789476,47.31
2021-06-21,0.43650082217621045,0.6664000000000001,0.7040000000000001,0.012828571428571432,44.27727272727273
