,vaccination_ratio,new_deaths_per_million,reproduction_rate,positive_rate,stringency_index
2020-02-26,0.0,0.07139942880456956,0.5024209997552413,0.0,
2020-02-27,0.0,0.07139942880456956,0.49353566046515623,0.0,0.0
2020-02-28,0.0,0.07139942880456956,0.4846503211750712,0.0,0.0
2020-02-29,0.0,0.07139942880456956,0.47576498188498634,0.0,0.0
2020-03-01,0.0,0.07139942880456956,0.4668796425949013,0.0,0.0
2020-03-02,0.0,0.07139942880456956,0.4579943033048162,0.0,0.0
2020-03-03,0.0,0.07139942880456956,0.4491089640147314,0.0,0.0
2020-03-04,0.0,0.07139942880456956,0.4402236247246463,0.0,0.0
2020-03-05,0.0,0.07139942880456956,0.43133828543456126,0.0,0.0
2020-03-06,0.0,0.07534339725282198,0.4224529461444764,0.0,0.07221860767729343
2020-03-07,0.0,0.07139942880456956,0.4336831864239163,0.0,0.07221860767729343
2020-03-08,0.0,0.07935536515707875,0.42227047099170795,0.0,0.07221860767729343
2020-03-09,0.0,0.07139942880456956,0.4013471593659927,0.0,0.07221860767729343
2020-03-10,0.0,0.07534339725282198,0.38993444393378446,0.0,0.19869876382563437
2020-03-11,0.0,0.07534339725282198,0.38993444393378446,0.0,0.19869876382563437
2020-03-12,0.0,0.07139942880456956,0.3880323246950829,0.0,0.5180221210149643
2020-03-13,0.0,0.09125526995784033,0.4032492786046941,0.0,0.6264150943396228
2020-03-14,0.0,0.07935536515707875,0.3842280862176802,0.0,0.6264150943396228
2020-03-15,0.0,0.10315517475860193,0.3728153707854719,0.3082191780821918,0.6264150943396228
2020-03-16,0.0,0.08724330205358358,0.3709132515467705,0.0,0.7228366948601173
2020-03-17,0.0,0.1468108255133959,0.35759841687586086,0.0,0.7228366948601173
2020-03-18,0.0,0.13089895280837754,0.3423814629662497,0.0,0.7228366948601173
2020-03-19,0.0,0.1468108255133959,0.32716450905663863,0.0,0.7228366948601173
2020-03-20,0.0,0.19046647626818985,0.30053483971481915,0.0,0.7228366948601173
2020-03-21,0.0,0.19046647626818985,0.29482848199871503,0.0,0.7228366948601173
2020-03-22,0.0,0.24207806337549298,0.28531788580520806,0.6335616438356165,0.7228366948601173
2020-03-23,0.0,0.20631034951720387,0.27580728961170115,0.0,0.9517241379310346
2020-03-24,0.0,0.32143342853257173,0.270100931895597,0.0,0.9517241379310346
2020-03-25,0.0,0.38888888888888884,0.25678609722468726,0.0,0.9517241379310346
2020-03-26,0.0,0.38093295253637965,0.2396670240763748,0.0,0.9517241379310346
2020-03-27,0.0,0.515843873249014,0.21684159321195817,0.0,0.9517241379310346
2020-03-28,0.0,0.440500475996192,0.19972252006364566,0.0,0.9517241379310346
2020-03-29,0.0,0.5952672378620971,0.1826034469153332,1.0,0.9517241379310346
2020-03-30,0.0,0.440500475996192,0.16738649300572206,0.0,0.9517241379310346
2020-03-31,0.0,0.7658778729770161,0.15216953909611097,0.0,0.9517241379310346
2020-04-01,0.0,0.6071671426628586,0.13885470442520131,0.0,0.9517241379310346
2020-04-02,0.0,0.7301781585747313,0.12553986975429157,0.0,0.9517241379310346
2020-04-03,0.0,0.6627226982184142,0.11412715432208323,0.0,0.9517241379310346
2020-04-04,0.0,0.7301781585747313,0.10842079660597906,0.0,0.9517241379310346
2020-04-05,0.0,0.5277437780497756,0.11032291584468046,0.8732876712328769,0.9517241379310346
2020-04-06,0.0,0.48014415884672923,0.11032291584468046,0.0,0.9517241379310346
