date,vaccination_ratio,new_deaths_per_million,reproduction_rate,positive_rate,stringency_index
2020-03-12,0.0,0.7846521739130435,2.1345833333333335,0.056947368421052615,30.07243478260869
2020-03-13,0.0,1.4159387755102042,2.1132000000000004,0.06487499999999999,34.71033613445379
2020-03-14,0.0,0.20892592592592593,2.0527272727272727,0.07076190476190475,37.115076923076934
2020-03-15,0.0,0.2348909090909091,1.9759523809523818,0.08181818181818182,39.40015037593983
2020-03-16,0.0,1.2677894736842104,1.9620833333333332,0.07831818181818181,46.558260869565224
2020-03-17,0.0,0.304758064516129,1.9443749999999997,0.07481818181818181,50.10942857142855
2020-03-18,0.0,2.0666268656716418,1.943725490196078,0.07708695652173912,53.75854166666666
2020-03-19,0.0,0.40023287671232866,1.9281034482758623,0.07730612244897958,56.93816326530611
2020-03-20,0.0,1.585181818181818,1.95984126984127,0.07530769230769233,58.688051948051964
2020-03-21,0.0,2.6967058823529406,1.9161194029850745,0.07943396226415092,61.26532051282046
2020-03-22,0.0,0.6089784946236559,1.8832394366197192,0.08485454545454545,62.251250000000006
2020-03-23,0.0,0.5369183673469388,1.800506329113925,0.08809090909090908,65.99099378881988
2020-03-24,0.0,0.9237623762376239,1.7307228915662658,0.08933333333333335,68.13018518518517
2020-03-25,0.0,0.7047809523809523,1.6627586206896547,0.09706666666666668,69.77435582822083
2020-03-26,0.0,0.9558545454545457,1.635909090909091,0.09301612903225803,71.13190184049077
2020-03-27,0.0,0.8802241379310346,1.5790425531914885,0.08869354838709678,73.15987804878046
2020-03-28,0.0,1.1180166666666664,1.5406315789473686,0.0888709677419355,74.73500000000001
2020-03-29,0.0,1.3121338582677171,1.4992929292929291,0.08859090909090908,75.11254545454544
2020-03-30,0.0,1.754468749999999,1.4499038461538456,0.08330769230769228,76.98042168674698
2020-03-31,0.0,1.6591194029850747,1.4283018867924535,0.08250746268656715,77.02309523809522
2020-04-01,0.0,1.3474525547445255,1.3878181818181823,0.08269696969696966,77.89946428571423
2020-04-02,0.0,2.0838285714285707,1.3563063063063068,0.08359090909090908,78.0867857142857
2020-04-03,0.0,1.1847902097902099,1.3230357142857143,0.08499999999999999,78.53589285714281
2020-04-04,0.0,1.559047619047619,1.296725663716814,0.08342857142857141,78.72869047619045
2020-04-05,0.0,1.0362885906040264,1.2531034482758623,0.08387499999999999,78.99698224852068
2020-04-06,0.0,1.3692980132450328,1.2211111111111106,0.08023943661971829,79.31479289940827
2020-04-07,0.0,1.9699415584415587,1.2065254237288139,0.08023287671232872,79.56964497041413
2020-04-08,0.0,1.2839358974358972,1.1811016949152542,0.07570129870129873,80.03526627218933
2020-04-09,0.0,1.4451153846153852,1.1599999999999995,0.07460759493670888,80.25988165680467
2020-04-10,0.0,1.3579745222929938,1.1387500000000008,0.07515000000000002,80.29976470588237
2020-04-11,0.0,1.2640254777070064,1.1228925619834709,0.07282716049382715,80.34335294117643
2020-04-12,0.0,1.2140445859872613,1.1061475409836068,0.07361176470588238,80.53399999999999
2020-04-13,0.0,0.9624240506329115,1.0949593495934957,0.07191566265060238,80.81729411764708
2020-04-14,0.0,1.4097278481012654,1.0814634146341462,0.06890697674418603,80.66476470588236
2020-04-15,0.0,1.8304591194968551,1.0697560975609757,0.0726627906976744,80.71382352941175
2020-04-16,0.0,1.6188749999999998,1.05968,0.07239080459770111,80.80376470588237
2020-04-17,0.0,1.5570875000000002,1.0475199999999998,0.07234482758620686,80.87458823529411
2020-04-18,0.0,0.9668249999999997,1.0384375000000003,0.07135227272727272,80.89635294117649
2020-04-19,0.0,0.9103187500000003,1.0223255813953493,0.07162637362637365,80.82547058823532
2020-04-20,0.0,0.9967499999999999,1.008538461538462,0.07510989010989008,80.15011764705882
2020-04-21,0.0,1.3524625,0.9968461538461536,0.07464835164835162,80.00858823529411
2020-04-22,0.0,1.0963416149068324,0.9891666666666664,0.073010989010989,80.00041176470586
2020-04-23,0.0,1.2090061728395056,0.9776515151515148,0.07394505494505492,79.9295882352941
2020-04-24,0.0,1.4739444444444445,0.9767669172932331,0.07059340659340657,79.88870588235292
2020-04-25,0.0,0.8865246913580246,0.967686567164179,0.06861538461538462,79.85600000000005
2020-04-26,0.0,0.8453190184049079,0.9597761194029851,0.06816304347826085,79.78517647058827
2020-04-27,0.0,0.7439325153374233,0.9531111111111108,0.06594444444444444,79.52888235294115
2020-04-28,0.0,1.026567073170732,0.9495555555555554,0.06449999999999999,79.59423529411765
2020-04-29,0.0,1.0326727272727279,0.9478676470588233,0.06346067415730335,79.53970588235295
2020-04-30,0.0,0.8304337349397589,0.9493478260869562,0.059866666666666624,79.2695321637427
2020-05-01,0.0,0.8673413173652693,0.949642857142857,0.05848314606741571,79.07461988304097
2020-05-02,0.0,0.8937738095238091,0.9484285714285713,0.05920224719101123,79.08538011695907
2020-05-03,0.0,0.6810059523809526,0.9548936170212765,0.0581208791208791,78.95824561403506
2020-05-04,0.0,0.6878392857142857,0.9743661971830985,0.05723595505617976,77.81842105263158
2020-05-05,0.0,0.8261666666666668,0.9761267605633805,0.05730769230769229,77.63982456140353
2020-05-06,0.0,0.9440650887573961,0.973076923076923,0.05713186813186811,77.35824561403508
2020-05-07,0.0,0.8340473372781062,0.976689655172414,0.0562967032967033,77.21748538011693
2020-05-08,0.0,0.779414201183432,0.9832653061224489,0.05660439560439557,76.73567251461989
2020-05-09,0.0,0.6696331360946746,0.9852348993288593,0.05657142857142856,76.71959064327493
2020-05-10,0.0,0.6181597633136096,0.983489932885906,0.0566344086021505,76.83871345029242
2020-05-11,0.0,0.4997988165680473,0.975466666666667,0.057637362637362625,75.97485380116964
2020-05-12,0.0,0.722431952662722,0.9725165562913911,0.05732608695652173,75.80976608187135
2020-05-13,0.0,0.8218579881656803,0.9699999999999996,0.05729032258064515,75.54401162790701
2020-05-14,0.0,0.6473372781065089,0.9715894039735098,0.05826881720430106,75.03529069767441
2020-05-15,0.0,0.7402647058823527,0.9733774834437089,0.05756989247311825,74.84412790697678
2020-05-16,0.0,0.7012456140350878,0.9802631578947371,0.056999999999999995,74.68796511627907
2020-05-17,0.0,0.4731104651162791,0.983856209150327,0.05593684210526314,74.3623255813954
2020-05-18,0.0,0.46951162790697665,0.987385620915033,0.05591397849462364,73.4716279069767
2020-05-19,0.0,0.5806860465116279,0.9855555555555561,0.05557446808510637,73.47162790697678
2020-05-20,0.0,0.5845523255813954,0.9865806451612903,0.057473684210526316,73.22930232558141
2020-05-21,0.0,0.5647267441860466,0.9821290322580648,0.05703157894736841,73.03558139534884
2020-05-22,0.0,0.6451395348837212,0.9807741935483866,0.057894736842105235,72.903488372093
2020-05-23,0.0,0.6560346820809249,0.9828387096774185,0.05732989690721649,72.85511627906978
2020-05-24,0.0,0.42448554913294817,0.9807692307692306,0.05836363636363631,72.7797674418605
2020-05-25,0.0,0.29644827586206896,0.9833333333333337,0.06030927835051543,72.28186046511628
2020-05-26,0.0,0.6194022988505747,0.9891772151898727,0.061020618556700996,71.99110465116283
2020-05-27,0.0,0.6368448275862069,0.9973417721518985,0.06206185567010306,71.77040697674423
2020-05-28,0.0,0.5787701149425287,1.0020754716981128,0.0642886597938144,71.7650581395349
2020-05-29,0.0,0.5876034482758621,1.0027500000000005,0.06507216494845362,71.5819186046512
2020-05-30,0.0,0.4910914285714287,0.9988750000000003,0.06678350515463914,71.29662790697675
2020-05-31,0.0,0.38892000000000004,0.996894409937888,0.06554999999999998,70.96546511627909
2020-06-01,0.0,0.4266685714285715,0.9947826086956524,0.06773195876288658,68.94930232558141
2020-06-02,0.0,0.6502342857142854,0.9932298136645963,0.06823711340206189,68.41360465116281
2020-06-03,0.0,0.5911199999999995,0.9925465838509318,0.06861855670103088,68.41298245614034
2020-06-04,0.0,0.5006114285714286,0.9918633540372671,0.06878350515463916,68.34251461988306
2020-06-05,0.0,0.5911485714285715,0.9921739130434781,0.0696224489795918,67.84982456140355
2020-06-06,0.0,0.5219142857142857,0.9949068322981365,0.06989795918367346,67.46543859649121
2020-06-07,0.0,0.4210228571428571,0.9975925925925928,0.06889999999999998,67.22719298245616
2020-06-08,0.0,0.6595200000000001,0.9978395061728397,0.0703265306122449,66.19292397660821
2020-06-09,0.0,0.5521199999999999,0.9998148148148154,0.07124489795918366,65.91678362573099
2020-06-10,0.0,0.6168857142857143,1.0015432098765433,0.07449999999999998,65.70023391812866
2020-06-11,0.0,0.5714685714285715,1.0034969325153378,0.07557999999999997,65.46192982456138
2020-06-12,0.0,0.6092114285714285,1.0082208588957053,0.07580999999999996,65.25333333333329
2020-06-13,0.0,0.5484285714285713,1.0156441717791411,0.07680999999999998,65.3237426900585
2020-06-14,0.0,0.5082057142857145,1.0228220858895707,0.07798039215686273,65.26959064327487
2020-06-15,0.0,0.5219885714285718,1.0275460122699391,0.07825999999999998,64.48719298245612
2020-06-16,0.0,0.7921085714285716,1.0271951219512196,0.07829999999999998,64.26514619883041
2020-06-17,0.0,0.6712285714285714,1.0310303030303023,0.07859,64.0269005847953
2020-06-18,0.0,0.6317200000000003,1.0345454545454544,0.07804,63.96736842105262
2020-06-19,0.0,0.7993485714285712,1.0352727272727276,0.07813000000000002,63.69128654970762
2020-06-20,0.0,0.5663085714285714,1.0357575757575763,0.07828282828282826,63.63713450292399
2020-06-21,0.0,0.5781771428571431,1.0355757575757576,0.07619801980198018,63.35561403508774
2020-06-22,0.0,0.5027885714285713,1.0355421686746984,0.07839393939393936,62.990292397660795
2020-06-23,0.0,0.6579314285714285,1.0395783132530116,0.079,62.91713450292394
2020-06-24,0.0,0.6741828571428572,1.0404216867469878,0.08033333333333331,62.85766081871347
2020-06-25,0.0,0.5978971428571427,1.0400602409638553,0.08175757575757577,62.830760233918134
2020-06-26,0.0,0.6692685714285714,1.0422155688622752,0.08287878787878786,62.56543859649124
2020-06-27,0.0,0.6228571428571427,1.0390419161676645,0.08368,62.35146198830409
2020-06-28,0.0,0.54092,1.0316766467065865,0.08246534653465347,62.3026900584795
2020-06-29,0.0,0.564982857142857,1.0249700598802398,0.08535999999999999,62.19713450292397
2020-06-30,0.0,0.6567428571428572,1.018690476190476,0.08489108910891088,62.069707602339136
2020-07-01,0.0,0.6544685714285713,1.0141666666666662,0.08696,60.93543859649125
2020-07-02,0.0,0.7938000000000002,1.0113690476190478,0.08656999999999995,60.97871345029239
2020-07-03,0.0,0.6667142857142857,1.0107738095238095,0.08725999999999999,60.92461988304096
2020-07-04,0.0,0.6264342857142856,1.0102976190476183,0.08702999999999995,60.95438596491226
2020-07-05,0.0,0.5659714285714287,1.0094047619047626,0.08549999999999998,60.93538011695906
2020-07-06,0.0,0.6279828571428571,1.007083333333333,0.08898999999999999,60.81625730994149
2020-07-07,0.0,0.7619200000000003,1.0070833333333329,0.08799999999999998,60.680935672514615
2020-07-08,0.0,0.6857028571428571,1.0063690476190474,0.08699009900990097,60.51847953216375
2020-07-09,0.0,0.728471590909091,1.008630952380952,0.08935643564356438,60.47771929824562
2020-07-10,0.0,0.7136666666666666,1.0114201183431952,0.0936831683168317,60.26099415204677
2020-07-11,0.0,0.6644858757062144,1.009058823529412,0.0914607843137255,60.26374269005847
2020-07-12,0.0,0.6076271186440676,1.0070760233918135,0.09026666666666665,60.252923976608145
2020-07-13,0.0,0.5232429378531074,1.0061403508771931,0.09086407766990288,60.006608187134496
2020-07-14,0.0,0.6680564971751413,1.0058479532163744,0.09027450980392156,59.88204678362571
2020-07-15,0.0,0.685485875706215,1.005438596491228,0.09142156862745097,60.04187134502919
2020-07-16,0.0,0.7509661016949151,1.0067836257309934,0.09143137254901965,59.97140350877196
2020-07-17,0.0,1.0591977401129946,1.008479532163743,0.0924901960784313,59.63584795321639
2020-07-18,0.0,1.451604519774011,1.0129824561403515,0.09499019607843136,59.57087719298245
2020-07-19,0.0,0.7272429378531073,1.017251461988304,0.09266666666666667,59.71169590643275
2020-07-20,0.0,0.5810621468926552,1.0238596491228071,0.09515533980582525,59.451754385964904
2020-07-21,0.0,0.7611468926553676,1.0324999999999998,0.09662135922330096,59.18099415204678
2020-07-22,0.0,0.8365932203389833,1.0356976744186048,0.09722330097087377,58.72064327485382
2020-07-23,0.0,0.869225988700565,1.036918604651163,0.09628846153846152,58.74771929824564
2020-07-24,0.0,0.793505617977528,1.0393023255813951,0.09573076923076923,58.89122807017544
2020-07-25,0.0,0.726415730337079,1.0381976744186057,0.0930673076923077,58.912865497076034
2020-07-26,0.0,0.6000505617977527,1.0396511627906977,0.09255660377358485,58.83163742690059
2020-07-27,0.0,0.7408988764044941,1.0396511627906972,0.09432692307692309,58.574385964912274
2020-07-28,0.0,0.8353932584269664,1.0394767441860466,0.0944903846153846,58.544678362573094
2020-07-29,0.0,0.8712122905027934,1.0359302325581397,0.09202884615384617,58.4580116959064
2020-07-30,0.0,0.8439106145251394,1.0327325581395348,0.09271153846153844,58.566257309941555
2020-07-31,0.0,0.9051878453038671,1.0223121387283238,0.08910576923076922,58.812690058479504
2020-08-01,0.0,0.7463756906077346,1.0171676300578039,0.09059223300970869,58.55011695906435
2020-08-02,0.0,0.6510497237569061,1.0138728323699426,0.08932380952380947,58.5825730994152
2020-08-03,0.0,0.7744917127071826,1.0135057471264366,0.0899029126213592,58.57719298245613
2020-08-04,0.0,0.8342375690607734,1.0134482758620686,0.09050485436893203,58.636783625731
2020-08-05,0.0,0.9251325966850831,1.014942528735632,0.09317475728155337,58.67204678362575
2020-08-06,0.0,0.8388563535911604,1.0150000000000003,0.09367961165048537,58.97795321637425
2020-08-07,0.0,0.7243480662983426,1.0182857142857138,0.09384466019417469,59.15666666666666
2020-08-08,0.0,0.7313038674033147,1.0172000000000003,0.09300970873786406,59.310877192982446
2020-08-09,0.0,0.6648011049723757,1.0181142857142855,0.090552380952381,59.28918128654967
2020-08-10,0.0,0.8628342541436462,1.0201142857142862,0.09269607843137256,59.04555555555552
2020-08-11,0.0,0.9039723756906082,1.0183428571428568,0.0917450980392157,59.04555555555553
2020-08-12,0.0,0.7801988950276242,1.0180571428571428,0.09084313725490194,59.24321637426904
2020-08-13,0.0,0.7765138121546963,1.0193714285714286,0.0898529411764706,59.28111111111109
2020-08-14,0.0,0.7887403314917125,1.0203428571428572,0.08810784313725491,59.153859649122744
2020-08-15,0.0,0.7549668508287293,1.0168571428571427,0.08700000000000002,58.77473684210524
2020-08-16,0.0,0.6813038674033147,1.0097142857142858,0.08550961538461535,58.74216374269004
2020-08-17,0.0,0.722132596685083,1.0028000000000004,0.08586407766990291,58.707017543859656
2020-08-18,0.0,0.8397679558011051,0.9993714285714288,0.08617475728155335,58.57982456140346
2020-08-19,0.0,0.8098066298342541,0.9944571428571432,0.08571844660194174,58.504035087719245
2020-08-20,0.0,0.7649558011049721,0.9911999999999997,0.08458252427184468,58.493216374269
2020-08-21,0.0,0.4181546961325967,0.986914285714286,0.0844951456310679,58.61228070175438
2020-08-22,0.0,0.7178453038674035,0.9827428571428569,0.08409708737864077,58.596023391812835
2020-08-23,0.0,0.5787292817679557,0.9787428571428571,0.08304761904761905,58.53654970760232
2020-08-24,0.0,1.0070883977900547,0.9750857142857137,0.08449514563106796,58.47701754385966
2020-08-25,0.0,0.8010718232044199,0.9678977272727274,0.08436893203883497,58.48783625730993
2020-08-26,0.0,0.717204419889503,0.9651136363636369,0.08314563106796115,58.39573099415202
2020-08-27,0.0,0.7611049723756902,0.9625,0.08133980582524272,58.1845029239766
2020-08-28,0.0,0.7352375690607733,0.9620454545454545,0.08255882352941175,58.09783625730993
2020-08-29,0.0,0.6512154696132596,0.9631818181818186,0.0826176470588235,58.11947368421048
2020-08-30,0.0,0.6106740331491713,0.9660795454545453,0.07965384615384616,58.15192982456137
2020-08-31,0.0,0.6363480662983424,0.9685227272727271,0.080504854368932,57.93011695906434
2020-09-01,0.0,0.789325966850829,0.9699431818181815,0.07997029702970297,57.223567251461986
2020-09-02,0.0,0.31974585635359104,0.9739772727272732,0.07955445544554454,56.97169590643271
2020-09-03,0.0,0.7403480662983425,0.9768749999999998,0.08063106796116506,56.99608187134502
2020-09-04,0.0,0.7066243093922656,0.979431818181818,0.0785096153846154,57.031228070175395
2020-09-05,0.0,0.7257569060773483,0.9853977272727273,0.07898076923076927,57.036666666666605
2020-09-06,0.0,0.5723204419889503,0.9896590909090908,0.07733018867924527,56.97713450292395
2020-09-07,0.0,2.7270883977900566,0.9958522727272726,0.07824761904761908,56.44105263157891
2020-09-08,0.0,0.6696685082872926,1.0011931818181816,0.07894339622641508,56.56292397660811
2020-09-09,0.0,0.7527237569060778,1.004034090909091,0.08000000000000002,56.59812865497072
2020-09-10,0.0,0.6366519337016577,1.0064204545454543,0.08043396226415093,56.41666666666666
2020-09-11,0.0,0.7320331491712705,1.0097727272727282,0.08149056603773584,56.332631578947364
2020-09-12,0.0,0.5701160220994473,1.01096590909091,0.07964150943396225,56.36239766081869
2020-09-13,0.0,0.5233977900552489,1.0112500000000002,0.0787314814814815,56.329941520467834
2020-09-14,0.0,0.6644088397790058,1.0108522727272726,0.08261682242990649,56.12678362573099
2020-09-15,0.0,0.7110386740331492,1.0095454545454545,0.07933644859813083,56.05906432748536
2020-09-16,0.0,0.7072817679558008,1.0081818181818183,0.07866037735849055,56.01842105263153
2020-09-17,0.0,0.7213867403314915,1.0060795454545457,0.07860377358490565,56.02935672514616
2020-09-18,0.0,0.7405856353591158,1.003636363636364,0.07864150943396224,56.01853801169587
2020-09-19,0.0,0.7172541436464087,1.002045454545455,0.07930188679245286,55.89128654970757
2020-09-20,0.0,0.5684640883977902,0.9994886363636362,0.07732710280373829,55.67461988304092
2020-09-21,0.0,0.6639447513812153,0.9967613636363634,0.07845714285714285,55.55011695906432
2020-09-22,0.0,0.8027955801104975,0.9928409090909086,0.07985849056603775,55.406608187134495
2020-09-23,0.0,0.8754364640883978,0.9892045454545456,0.08001886792452828,55.31461988304096
2020-09-24,0.0,0.8046961325966849,0.9865909090909084,0.07964150943396225,55.17654970760234
2020-09-25,0.0,0.91867955801105,0.983977272727273,0.07974528301886794,55.18204678362571
2020-09-26,0.0,0.6967237569060775,0.9834659090909091,0.07817924528301884,54.998070175438606
2020-09-27,0.0,0.5181767955801105,0.9842045454545455,0.07750925925925928,54.976432748538016
2020-09-28,0.0,0.6838453038674034,0.9837288135593214,0.07857547169811319,54.881637426900596
2020-09-29,0.0,0.7772872928176794,0.9894350282485875,0.07867619047619048,54.90058479532165
2020-09-30,0.0,0.9155801104972374,0.9948022598870055,0.0782075471698113,54.76514619883042
2020-10-01,0.0,1.1351988950276244,1.0011864406779662,0.07876190476190474,54.34830409356725
2020-10-02,0.0,0.7368895027624311,1.0101129943502825,0.0787238095238095,54.32947368421052
2020-10-03,0.0,0.6681436464088399,1.01909604519774,0.07991428571428567,54.38356725146199
2020-10-04,0.0,0.689171270718232,1.0270056497175144,0.0797102803738318,54.28614035087716
2020-10-05,0.0,0.875651933701657,1.0332203389830508,0.08028571428571427,54.20771929824559
2020-10-06,0.0,0.9633591160220996,1.0376271186440678,0.08160377358490564,54.10473684210524
2020-10-07,0.0,0.8522707182320444,1.040282485875707,0.08149056603773588,53.96122807017541
2020-10-08,0.0,0.9721546961325964,1.0437853107344628,0.08324528301886795,53.896198830409354
2020-10-09,0.0,0.9833425414364642,1.0469491525423729,0.0837809523809524,53.82321637426899
2020-10-10,0.0,0.7991602209944746,1.049661016949153,0.08420952380952378,53.74467836257313
2020-10-11,0.0,0.6775027624309391,1.052824858757062,0.08427102803738319,53.72023391812864
2020-10-12,0.0,0.9791712707182318,1.0572316384180793,0.08585714285714284,53.224651162790714
2020-10-13,0.0,0.8468618784530387,1.061016949152543,0.0854,53.13598837209302
2020-10-14,0.0,1.0863977900552488,1.0653107344632775,0.08625714285714284,53.162848837209275
2020-10-15,0.0,0.9562430939226517,1.067344632768361,0.08673333333333329,53.00662790697671
2020-10-16,0.0,1.0178287292817678,1.069717514124294,0.0889326923076923,52.83970930232558
2020-10-17,0.0,0.8866906077348067,1.071299435028249,0.09035576923076921,52.780523255813954
2020-10-18,0.0,0.8432099447513811,1.0720903954802263,0.09126415094339632,52.726686046511595
2020-10-19,0.0,1.1600994475138122,1.073107344632768,0.09011428571428573,52.678255813953506
2020-10-20,0.0,1.0777016574585638,1.076045197740113,0.09247115384615381,52.84517441860462
2020-10-21,0.0,1.1945359116022094,1.0777401129943505,0.09487500000000003,52.907093023255804
2020-10-22,0.0,1.1405911602209942,1.078022598870057,0.09725,53.09540697674419
2020-10-23,0.0,1.513613259668509,1.0754802259887004,0.09875961538461538,53.18139534883719
2020-10-24,0.0,1.0887458563535906,1.0706214689265532,0.10193333333333328,53.25947674418605
2020-10-25,0.0,0.9280055248618779,1.0667231638418082,0.10285981308411218,53.22982558139531
2020-10-26,0.0,1.4933480662983423,1.0628813559322035,0.10473333333333328,53.40744186046509
2020-10-27,0.0,1.4250276243093927,1.05819209039548,0.10480952380952378,53.12476744186046
2020-10-28,0.0,1.4369613259668512,1.0540112994350277,0.10583809523809524,52.87982558139534
2020-10-29,0.0,1.545745856353591,1.0491525423728818,0.10656190476190475,52.84767441860467
2020-10-30,0.0,1.9282596685082876,1.0454802259887006,0.10750476190476192,52.84773255813951
2020-10-31,0.0,1.5704254143646412,1.0433333333333334,0.10619811320754717,52.81011627906974
2020-11-01,0.0,1.222546961325967,1.0421468926553679,0.10854205607476634,52.498023255813955
2020-11-02,0.0,1.5930939226519338,1.0425988700564972,0.10894285714285713,52.783372093023246
2020-11-03,0.0,2.0646740331491706,1.041412429378531,0.11092380952380948,52.74029069767442
2020-11-04,0.0,2.0893480662983426,1.0400564971751407,0.11138095238095239,52.95023255813952
2020-11-05,0.0,1.8301215469613261,1.0370786516853936,0.11252830188679244,53.05523255813952
2020-11-06,0.0,1.9469834254143643,1.0344943820224715,0.11323584905660378,53.09302325581394
2020-11-07,0.0,1.7497569060773475,1.0328651685393258,0.11456074766355136,53.21680232558139
2020-11-08,0.0,1.393475138121547,1.0305056179775276,0.1155229357798165,53.28133720930232
2020-11-09,0.0,2.2169779005524854,1.028595505617977,0.11524999999999999,53.48046511627908
2020-11-10,0.0,2.318357142857143,1.027022471910112,0.1153148148148148,53.160289017341015
2020-11-11,0.0,2.378868131868134,1.0258426966292133,0.11506481481481484,53.23786127167629
2020-11-12,0.0,2.1651923076923074,1.0249438202247192,0.116411214953271,53.63398843930635
